Date	Parasitoid_Origin	Hour_treatment	Sugar_treatment	Code	Glucose	Fructose	Sucrose	Maltose	Erlose	Melezitose	Stachyose	GF_Ratio	H_Ratio	TotSug	Type	Tmt.12
09/01/2018	Ap	0h	SaH	121	3,755741418	0,54906599	0,622129037	0	0	0,036163823	0,011118636	0,872452833	0,007270252	4,974218903	Parasitoid	Honeydew
10/01/2018	Ap	0h	SaH	122	22,77644379	0,287785293	0,261181906	0,096808133	0	0,018662607	0,003218998	0,98752244	0,004925364	23,44410073	Parasitoid	Honeydew
10/01/2018	Ap	0h	SaH	123	18,5184184	0,006953675	0,35446995	0,128590945	0	0,01876711	0	0,99962464	0,0077446	19,02720008	Parasitoid	Honeydew
11/01/2018	Ap	0h	SaH	124	24,46997917	1,436406604	0,138845903	0,299077042	0	0,03747391	0	0,944553956	0,012756945	26,38178263	Parasitoid	Honeydew
09/01/2018	Ap	0h	VfN	125	77,95016099	51,95428135	1,017473551	0,629108612	0	0	0,225109433	0,600057701	0,004774071	131,7761339	Parasitoid	Nectar
09/01/2018	Ap	0h	VfN	126	27,3987243	9,691346609	0,754347809	0,430568287	0	0,03020937	0,043853458	0,73870779	0,01201536	38,34904983	Parasitoid	Nectar
11/01/2018	Ap	0h	VfN	127	21,36238229	5,852523358	0,572016412	0	0	0,361190316	0,07582006	0,784951547	0,012797307	28,22393244	Parasitoid	Nectar
12/01/2018	Ap	0h	VfN	128	115,0822006	73,58368305	5,819407461	1,32469499	0	0,026855749	0,147569515	0,60997886	0,006896216	195,9844113	Parasitoid	Nectar
09/01/2018	Ap	0h	Unfed	129	21,73391913	0,859275009	0,525322254	0	0	0,029222034	0,016167243	0,961967529	0,001261533	23,16390567	Parasitoid	Unfed
11/01/2018	Ap	0h	Unfed	130	33,89062651	5,296328962	0,716621126	0,778565833	0	0,035060478	0,070278495	0,864844592	0,019947942	40,7874814	Parasitoid	Unfed
11/01/2018	Ap	0h	Unfed	131	3,864948464	0,72906898	0,194948504	0	0	0,058134842	0,017187095	0,841300346	0,011951357	4,864287886	Parasitoid	Unfed
12/01/2018	Sa	0h	ApH	132	31,6670433	21,03410292	3,620822532	1,537768262	6,377478733	0,142565043	0,113868954	0,600879593	0,124939619	64,49364974	Parasitoid	Honeydew
12/01/2018	Sa	0h	SaH	133	24,47127492	0,679368605	0,544457702	0	0	0,058010696	0,04771095	0,972988023	0,002248405	25,80082288	Parasitoid	Honeydew
12/01/2018	Sa	0h	VfN	134	82,85048765	47,66360364	4,741539971	0,964034466	1,066545561	0,056408509	0,089422713	0,634801092	0,015185604	137,4320425	Parasitoid	Nectar
12/01/2018	Sa	0h	Unfed	135	10,01928356	0,09579911	0,268247436	0	0	0,103482534	0,013104212	0,990529083	0,009855557	10,49991686	Parasitoid	Unfed
07/02/2018	Ap	12h	ApH	136	23,43057699	1,025978064	0,891790415	1,585372395	0	0	0,019981512	0,958048954	0,05881836	26,95369937	Parasitoid	Honeydew
07/02/2018	Ap	48h	ApH	137	7,594692466	0,122695782	0,307698509	0	0	0	0,010896193	0,984101385	0	8,035982949	Parasitoid	Unfed
13/02/2018	Ap	48h	SaH	138	4,057106478	0,37270219	0,130476541	0	0	0	0,002629266	0,915864946	0	4,562914474	Parasitoid	Unfed
07/02/2018	Ap	48h	VfN	139	95,87551265	34,00906753	2,300830017	5,789250976	0	0	0,143609411	0,738159314	0,041915171	138,1182706	Parasitoid	Unfed
20/02/2018	Ap	48h	VfN	140	67,50815506	25,7943584	5,079741365	2,142625458	0	0	0,064649482	0,723540584	0,021300681	100,5895298	Parasitoid	Unfed
20/02/2018	Ap	48h	VfN	141	1,677109839	0,193966407	0,650169788	0	0	0	0,023204462	0,896334312	0	2,544450496	Parasitoid	Unfed
13/02/2018	Ap	48h	Unfed	142	2,758560173	0,425621282	0,533025179	0	0	0	0,043433297	0,866332592	0	3,760639931	Parasitoid	Unfed
07/02/2018	Sa	48h	ApH	144	1,896097195	0,369889427	0,527969336	0	0	0	0	0,836764514	0	2,793955957	Parasitoid	Unfed
07/02/2018	Sa	48h	ApH	145	12,60144356	1,741168961	0,58618973	0	0	0	0	0,878601687	0	14,92880225	Parasitoid	Unfed
20/02/2018	Sa	48h	SaH	146	2,421145893	0,198076036	0,226955276	0	0	0	0	0,924376001	0	2,846177205	Parasitoid	Unfed
20/02/2018	Sa	48h	SaH	147	3,521263798	0,220796149	0,274780966	0	0	0	0	0,940996095	0	4,016840913	Parasitoid	Unfed
20/02/2018	Sa	48h	VfN	148	1,89996085	0,343471156	0,334259423	0	0	0	0	0,846899235	0	2,577691429	Parasitoid	Unfed
07/02/2018	Sa	48h	Unfed	149	3,330917141	0,707372352	0,856331156	0	0	0	0	0,824833669	0	4,89462065	Parasitoid	Unfed
08/02/2018	Ap	24h	VfN	150	12,25169604	0,647034311	0,399068896	0	0	0,039590312	0,021496253	0,949837364	0,002963594	13,35888581	Parasitoid	Unfed
08/02/2018	Sa	24h	ApH	151	44,08230606	7,023628582	1,611945848	2,071801527	0	0	0,042802394	0,862567261	0,037784199	54,83248441	Parasitoid	Unfed
14/02/2018	Sa	24h	ApH	152	9,41622963	0,880587608	0,690288753	0	0	0	0	0,914479631	0	10,98710599	Parasitoid	Unfed
08/02/2018	Sa	24h	SaH	153	23,65676842	1,74325852	0,889234796	0,601967627	0	0	0,004253874	0,931367848	0,022381737	26,89548323	Parasitoid	Unfed
08/02/2018	Sa	24h	SaH	154	9,00400147	0,477501903	2,272622832	0	0	0	0,00344516	0,949638587	0	11,75757136	Parasitoid	Unfed
20/02/2018	Sa	24h	SaH	155	2,550610444	0,566938677	0,658994881	0	0	0	0,040025009	0,818146032	0	3,816569011	Parasitoid	Unfed
14/02/2018	Sa	24h	VfN	156	60,50314383	25,35753308	1,521631946	1,107570283	0	0	0	0,704666513	0,01251635	88,48987914	Parasitoid	Unfed
14/02/2018	Sa	24h	VfN	157	75,20500453	19,23474779	1,094515417	1,629285764	0	0	0,055823542	0,796327846	0,016758858	97,21937704	Parasitoid	Unfed
14/02/2018	Sa	24h	VfN	158	137,8219296	59,55782109	14,18469728	3,937335187	0	0	0,111350178	0,698257694	0,01826111	215,6131334	Parasitoid	Unfed
08/02/2018	Sa	24h	Unfed	159	2,534682814	0,137368176	0,297568574	0	0	0	0	0,948590736	0	2,969619563	Parasitoid	Unfed
08/02/2018	Sa	24h	Unfed	160	1,128615876	0,307178781	0,390510918	0	0	0	0	0,786056607	0	1,826305575	Parasitoid	Unfed
15/02/2018	Ap	12h	ApH	161	28,64758941	1,564987188	0,6267039	0,123066181	0	0,047091511	0,009432467	0,948200804	0,005485619	31,01887066	Parasitoid	Honeydew
15/02/2018	Ap	12h	ApH	162	34,82261074	4,896309543	0,771485551	0,565206749	0	0	0,026713666	0,876726016	0,013757905	41,08232625	Parasitoid	Honeydew
07/02/2018	Ap	12h	SaH	163	36,53015754	1,847920741	2,313583661	1,68753263	0	0	0,024353242	0,951849576	0,039796968	42,40354781	Parasitoid	Honeydew
07/02/2018	Ap	12h	SaH	164	36,22822077	1,475443785	0,340442279	0	0	0	0,017751406	0,960867364	0	38,06185824	Parasitoid	Honeydew
15/02/2018	Sa	12h	VfN	165	77,703872	26,36412635	10,33426678	2,122804068	0	0	0,036517794	0,746664424	0,018211867	116,561587	Parasitoid	Nectar
15/02/2018	Ap	12h	VfN	166	13,3704717	1,005694687	0,29529863	0	0	0	0,007184064	0,930044307	0	14,67864908	Parasitoid	Nectar
07/02/2018	Ap	12h	Unfed	167	13,08940754	1,160721884	0,606894749	0	0	0	0,064284697	0,918546573	0	14,92130888	Parasitoid	Unfed
07/02/2018	Ap	12h	Unfed	168	30,69035684	1,777468582	0,339496044	0,612683006	0	0	0	0,945254462	0,018332822	33,42000448	Parasitoid	Unfed
15/02/2018	Sa	12h	SaH	169	44,06048354	7,303139234	1,885627202	2,475313015	0	0	0,160493744	0,857814951	0,044292932	55,88505674	Parasitoid	Honeydew
09/02/2018	Sa	1h	ApH	170	17,65821182	3,273442265	0,869002011	0	0	0	0,029776552	0,843612824	0	21,83043265	Parasitoid	Honeydew
09/02/2018	Sa	1h	SaH	171	27,245106	2,034023544	0,562702866	0,407559173	0	0	0,01080838	0,930529918	0,013468489	30,26019997	Parasitoid	Honeydew
09/02/2018	Sa	1h	Unfed	172	9,753536153	1,441130165	0,426323634	0	0	0	0,059530632	0,871266358	0	11,68052058	Parasitoid	Unfed
09/02/2018	Sa	0h	ApH	173	35,74083357	14,83629386	8,129454316	0,973453686	4,808577514	0	0,007883628	0,706660014	0,089648764	64,49649657	Parasitoid	Honeydew
09/02/2018	Sa	0h	SaH	174	3,001396893	0,733044242	0,433307477	0	0	0	0	0,80370711	0	4,167748613	Parasitoid	Honeydew
09/02/2018	Sa	0h	VfN	175	131,0681568	66,18605428	5,290508606	4,270702668	0	0	0,050002135	0,664463162	0,020644836	206,8654245	Parasitoid	Nectar
09/02/2018	Sa	0h	Unfed	176	63,7763864	11,00597543	1,617611965	4,449515836	0	0	0,176781224	0,852826587	0,054914484	81,02627085	Parasitoid	Unfed
07/03/2018	Sa	48h	ApH	177	1,826031115	0,463873396	1,369658055	0	0	0	0	0,797426751	0	3,659562566	Parasitoid	Unfed
07/03/2018	Sa	48h	SaH	178	15,62070296	1,255220077	0,368837539	0	0	0	0	0,925620656	0	17,24476058	Parasitoid	Unfed
07/03/2018	Sa	48h	SaH	179	1,494935419	0,586539649	1,373027224	0	0	0	0	0,718209621	0	3,454502292	Parasitoid	Unfed
06/03/2018	Sa	12h	ApH	180	34,68952844	13,02829437	8,469746031	1,797569547	6,165458306	0	0	0,726972154	0,124130223	64,15059669	Parasitoid	Honeydew
06/03/2018	Sa	12h	ApH	181	28,93909349	1,731821072	0,777210252	0,843930111	0	0	0,019585187	0,943535395	0,026118455	32,31164012	Parasitoid	Honeydew
06/03/2018	Sa	12h	ApH	182	34,40133337	15,26721266	3,796973851	1,226399218	3,744693888	0	0,01808027	0,692618088	0,085041813	58,45469326	Parasitoid	Honeydew
06/03/2018	Sa	12h	ApH	183	54,90055193	8,977787093	0	1,434302515	0,510881962	0	0,111566362	0,859454907	0,029501506	65,93508986	Parasitoid	Honeydew
06/03/2018	Sa	12h	ApH	184	13,20408673	0,911520456	0,717790134	0	0	0	0,015777237	0,935424637	0	14,84917455	Parasitoid	Honeydew
06/03/2018	Sa	12h	SaH	185	13,45410143	0	1,286406583	0	0	0	0,063756971	1	0	14,80426499	Parasitoid	Honeydew
06/03/2018	Sa	12h	SaH	186	47,19172468	7,608837797	2,686321554	1,208032352	0	0	0,004014003	0,86115402	0,020580143	58,69893038	Parasitoid	Honeydew
06/03/2018	Sa	12h	SaH	187	34,65717774	3,204722945	0,411877036	0,709374146	0	0	0,043885099	0,915357579	0,01817648	39,02703697	Parasitoid	Honeydew
06/03/2018	Sa	12h	SaH	188	36,75751476	1,202472844	0,736690633	0	0	0	0,036400158	0,968322623	0	38,7330784	Parasitoid	Honeydew
06/03/2018	Sa	12h	VfN	189	95,10780561	25,87279943	1,547196902	2,588549821	0	0	0,066561097	0,786140932	0,02067814	125,1829129	Parasitoid	Nectar
06/03/2018	Sa	12h	VfN	190	108,3313393	49,75133259	1,22398206	1,825420857	0	0	0,128910522	0,685282821	0,011319668	161,2609854	Parasitoid	Nectar
06/03/2018	Sa	12h	VfN	191	99,41130037	50,87860596	1,859437601	2,065739845	0	0	0,177544188	0,661463586	0,013379783	154,392628	Parasitoid	Nectar
06/03/2018	Sa	12h	VfN	192	119,4332754	61,87155785	8,134571461	2,214528108	0	0,006823061	0,107364556	0,658742921	0,011583527	191,7681204	Parasitoid	Nectar
06/03/2018	Sa	12h	VfN	193	22,90483806	1,716812174	0,891706849	0,147904689	0	0	0,010111721	0,930272254	0,005761464	25,67137349	Parasitoid	Nectar
06/03/2018	Sa	12h	Unfed	194	20,96357119	1,14181096	0,64445795	0	0	0	0,019307356	0,948346925	0	22,76914746	Parasitoid	Unfed
06/03/2018	Sa	12h	Unfed	195	11,73421562	0,823017939	0,606027827	0	0	0	0	0,934458658	0	13,16326139	Parasitoid	Unfed
06/03/2018	Sa	12h	Unfed	196	25,98525868	0,823158805	0,303801863	1,250284292	0	0	0	0,969294763	0,044082296	28,36250364	Parasitoid	Unfed
06/03/2018	Sa	12h	Unfed	197	27,70501043	0,791469271	0,625684088	0,265732508	0	0	0	0,972225718	0,009042243	29,38789629	Parasitoid	Unfed
13/02/2018	Ap	48h	ApH	199	2,841809704	0,66977672	0,203071233	0	0	0	0	0,809266628	0	3,714657658	Parasitoid	Unfed
07/03/2018	Sa	48h	Unfed	200	1,122308683	0,359722288	0,045326181	0	0	0	0	0,757277482	0	1,527357152	Parasitoid	Unfed
07/03/2018	Sa	48h	Unfed	201	1,291921236	0,21938117	0,023738605	0	0	0	0	0,854839661	0	1,535041011	Parasitoid	Unfed
13/12/2017	Ap	0h	Unfed	15a	31,83096713	13,45465336	1,115444708	4,210071614	3,96247247	0	0,41522482	0,702893474	0,148621883	54,9888341	Parasitoid	Unfed
13/12/2017	Ap	0h	Unfed	16a	33,50232886	15,82554503	2,006812695	4,96292797	4,852968546	0,18251554	0,454373847	0,679176421	0,161819405	61,78747249	Parasitoid	Unfed
21/02/2019	Sa	0h	VsN	1b	76,98268659	50,04028708	51,47869945	8,689679784	4,68110212	1,664269381	0	0,606053255	0,077685779	193,5367244	Parasitoid	Nectar
21/02/2019	Sa	0h	VsN	2b	84,61207817	60,692996	28,06600806	12,23222822	4,382400128	1,285709527	0,920869431	0,582306424	0,093137648	192,1922895	Parasitoid	Nectar
21/02/2019	Sa	0h	VsN	3b	64,93401224	37,61354462	4,681230983	10,84697513	0,922416919	1,013915412	0	0,633208769	0,106516826	120,0120953	Parasitoid	Nectar
21/02/2019	Sa	0h	VsN	4b	87,70313305	44,38427861	90,92489348	8,88874323	0,091794761	0	0	0,663977982	0,03871041	231,9928431	Parasitoid	Nectar
21/02/2019	Sa	0h	VsN	5b	82,74266337	49,7258503	69,02855137	9,516098974	5,075938788	1,835972837	0	0,624621362	0,075383755	217,9250756	Parasitoid	Nectar
21/02/2019	Sa	0h	VsN	6b	65,47648452	39,55711295	36,38042866	9,914378808	2,117489249	0,578113792	0	0,623386098	0,081870236	154,024008	Parasitoid	Nectar
21/02/2019	Sa	0h	VsN	7b	84,57605785	47,80721687	92,71231119	10,82658348	3,630590775	1,684395434	0	0,638872683	0,066911623	241,2371556	Parasitoid	Nectar
22/02/2019	Sa	0h	VsN	8b	82,5830114	43,95909866	56,29378894	8,114030315	2,520201295	1,234998939	0	0,652612884	0,06096003	194,7051295	Parasitoid	Nectar
22/02/2019	Sa	0h	VsN	9b	96,571187	64,73255285	84,7946416	11,77398344	3,296031157	1,888059102	1,294236716	0,598691556	0,064149912	264,3506919	Parasitoid	Nectar
22/02/2019	Sa	0h	VsN	10b	108,6093824	74,01787245	88,67912622	9,558351752	2,099439942	1,123057935	0	0,594705224	0,044989173	284,0872307	Parasitoid	Nectar
22/02/2019	Ap	0h	VsN	11b	75,53467303	53,34901069	24,16267357	7,466667019	4,608827273	2,368270404	0,945124484	0,586068545	0,085752626	168,4352465	Parasitoid	Nectar
22/02/2019	Ap	0h	VsN	12b	71,87379667	46,95928095	95,96363713	3,965310447	1,047453705	0,319025416	0	0,604829885	0,024221259	220,1285043	Parasitoid	Nectar
24/02/2019	Ap	0h	VsN	13b	85,50240391	53,11256625	41,59812026	9,501293915	5,922588933	1,289529906	0	0,616833837	0,084871322	196,9265032	Parasitoid	Nectar
24/02/2019	Ap	0h	VsN	14b	73,4409319	42,85145671	26,73740908	4,721184329	1,929041823	1,044377188	0	0,631519679	0,051050814	150,724401	Parasitoid	Nectar
27/02/2019	Ap	0h	VsN	15b	68,24427177	37,25162257	57,94080355	6,543214142	2,627389558	1,301980198	0,721675405	0,64689031	0,059969802	174,6309572	Parasitoid	Nectar
28/02/2019	Ap	0h	VsN	16b	47,29088943	27,60386639	10,46081991	3,454754892	1,661478179	1,013876409	0,790549229	0,631431252	0,066432159	92,27623443	Parasitoid	Nectar
04/03/2019	Ap	0h	VsN	17b	58,40930702	30,17465852	77,09855239	4,523995685	1,144528336	0,486548016	0	0,659366587	0,035819125	171,83759	Parasitoid	Nectar
04/03/2019	Ap	0h	VsN	18b	54,80037873	29,41170502	67,38667374	3,434556945	1,200407021	0,424506635	0	0,650742462	0,032296233	156,6582281	Parasitoid	Nectar
04/03/2019	Ap	0h	VsN	19b	97,97870849	61,86704138	181,4283791	5,136426544	1,129514243	0,275066731	0	0,612957858	0,018805989	347,8151365	Parasitoid	Nectar
04/03/2019	Ap	0h	VsN	20b	42,58526939	31,91277836	42,60796323	3,725549825	1,84819537	0,775634497	0,593001646	0,571629334	0,0511847	124,0483923	Parasitoid	Nectar
22/12/2017	NA	NA	VfN	1	250,5089969	172,8467917	27,328265	0	0	0	0	0	0	450,6840535	Food_source	NA
22/12/2017	NA	NA	VfN	3	204,1146206	152,8198999	31,1023622	0	0	0	0	0	0	388,0368827	Food_source	NA
06/04/2018	NA	NA	VfN	4	874,4630774	664,9021777	127,6255379	0	0	0	0	0	0	1666,990793	Food_source	NA
12/04/2018	NA	NA	VfN	5	439,1291556	284,5898506	80,14589432	0	0	0	0	0	0	803,8649006	Food_source	NA
12/04/2018	NA	NA	VfN	6	257,0903207	192,9034854	22,26808082	0	0	0	0	0	0	472,2618869	Food_source	NA
13/04/2018	NA	NA	VfN	7	365,916446	241,6008651	30,39465054	0	0	0	0	0	0	637,9119616	Food_source	NA
13/04/2018	NA	NA	VfN	8	104,2659606	48,38304079	31,64243093	0	0	0	0	0	0	184,2914323	Food_source	NA
26/03/2018	NA	NA	VfN	9	765,6957929	465,4101494	1241,701461	0	0	0	0	0	0	2472,807403	Food_source	NA
16/04/2018	NA	NA	VfN	10	355,913504	208,1174873	25,6914783	0	0	0	0	0	0	589,7224696	Food_source	NA
16/04/2018	NA	NA	VfN	11	450,912033	313,2827038	47,51163795	0	0	0	0	0	0	811,7063747	Food_source	NA
20/04/2018	NA	NA	VfN	12	304,9132098	204,4711563	93,74350114	0	0	0	0	0	0	603,1278672	Food_source	NA
20/04/2018	NA	NA	VfN	13	527,9641071	364,6331037	115,2117227	0	0	0	0	0	0	1007,808933	Food_source	NA
22/12/2017	NA	NA	SaH	1	12,01645298	1,576155972	0	0	0	0	0	0	0	13,59260895	Food_source	NA
22/12/2017	NA	NA	SaH	2	3,033346173	5,923657279	0	0	0	0	0	0	0	8,957003452	Food_source	NA
22/12/2017	NA	NA	SaH	3	3,005832829	3,645327557	0	0	0	0	0	0	0	6,651160386	Food_source	NA
29/03/2018	NA	NA	SaH	4	8,013621595	1,484249047	0	0	0	0	0	0	0	9,497870641	Food_source	NA
29/03/2018	NA	NA	SaH	5	21,52586853	1,241139289	0	0	0	0	0	0	0	22,76700782	Food_source	NA
29/03/2018	NA	NA	SaH	6	18,21419645	15,32870998	64,36810911	0	0	0	0	0	0	97,91101554	Food_source	NA
29/03/2018	NA	NA	SaH	7	23,66595851	12,33462139	28,9656491	0	0	0	0	0	0	64,966229	Food_source	NA
29/03/2018	NA	NA	SaH	8	18,82341915	8,751951276	0	0	0	0	0	0	0	27,57537042	Food_source	NA
30/03/2018	NA	NA	SaH	9	4,811297176	2,469483328	0	0	0	0	0	0	0	7,280780503	Food_source	NA
30/03/2018	NA	NA	SaH	10	24,80629843	21,24011567	0	0	0	0	0	0	0	46,04641409	Food_source	NA
30/03/2018	NA	NA	SaH	11	17,57373157	12,52655014	0	0	0	0	0	0	0	30,10028171	Food_source	NA
03/04/2018	NA	NA	SaH	12	10,15371157	11,64367787	0	0	0	0	0	0	0	21,79738944	Food_source	NA
03/04/2018	NA	NA	SaH	13	9,700699825	14,80410472	73,48161366	0	0	0	0	0	0	97,98641821	Food_source	NA
03/04/2018	NA	NA	SaH	14	20,82291927	25,29621005	30,20839972	0	0	0	0	0	0	76,32752904	Food_source	NA
03/04/2018	NA	NA	SaH	15	7,716820795	7,459630985	0	0	0	0	0	0	0	15,17645178	Food_source	NA
22/12/2017	NA	NA	ApH	1	92,53251236	33,04662743	13,23774252	0	0	0	0	0	0	138,8168823	Food_source	NA
22/12/2017	NA	NA	ApH	2	227,5450755	91,18002113	87,13261527	0	0	0	0	0	0	405,8577119	Food_source	NA
22/12/2017	NA	NA	ApH	3	105,5687008	88,32449391	156,1498778	0	0	0	0	0	0	350,0430725	Food_source	NA
29/03/2018	NA	NA	ApH	4	13,09047738	1,932082811	0	0	0	0	0	0	0	15,02256019	Food_source	NA
29/03/2018	NA	NA	ApH	5	5,623594101	1,26672979	0	0	0	0	0	0	0	6,890323891	Food_source	NA
29/03/2018	NA	NA	ApH	6	36,92826793	12,19387363	0	0	0	0	0	0	0	49,12214157	Food_source	NA
29/03/2018	NA	NA	ApH	7	21,79142714	7,203725977	0	0	0	0	0	0	0	28,99515312	Food_source	NA
29/03/2018	NA	NA	ApH	8	42,02074481	13,67812268	0	0	0	0	0	0	0	55,69886749	Food_source	NA
30/03/2018	NA	NA	ApH	9	33,31979505	6,67912071	0	0	0	0	0	0	0	39,99891576	Food_source	NA
30/03/2018	NA	NA	ApH	10	29,69570107	7,446835735	0	0	0	0	0	0	0	37,14253681	Food_source	NA
30/03/2018	NA	NA	ApH	11	27,07135716	6,589553958	0	0	0	0	0	0	0	33,66091112	Food_source	NA
12/04/2018	NA	NA	ApH	12	17,00500147	5,331187447	0	0	0	0	0	0	0	22,33618892	Food_source	NA
12/04/2018	NA	NA	ApH	13	23,6834363	6,689131419	0	0	0	0	0	0	0	30,37256772	Food_source	NA
12/04/2018	NA	NA	ApH	14	25,55163283	8,336267163	0	0	0	0	0	0	0	33,8879	Food_source	NA
12/04/2018	NA	NA	ApH	15	83,92174169	52,77121159	91,53588968	0	0	0	0	0	0	228,228843	Food_source	NA
07/08/2018	NA	NA	AfH	1	10,20550601	26,62768731	0	0	0	103,9284886	0	0	0	140,7616819	Food_source	NA
07/08/2018	NA	NA	AfH	2	24,3039938	42,27923716	0	0	0	44,14333187	0	0	0	110,7265628	Food_source	NA
07/08/2018	NA	NA	AfH	3	16,81271811	37,76213444	0	0	0	25,88423195	0	0	0	80,45908449	Food_source	NA
07/08/2018	NA	NA	AfH	4	12,70259791	23,79922112	0	0	0	24,77137484	0	0	0	61,27319386	Food_source	NA
07/08/2018	NA	NA	AfH	5	24,04032571	51,65116991	0	0	0	38,51722095	0	0	0	114,2087166	Food_source	NA
07/08/2018	NA	NA	AfH	6	29,59286545	53,62476385	0	0	0	84,02071151	0	0	0	167,2383408	Food_source	NA
08/08/2018	NA	NA	AfH	7	11,01202016	32,33738958	0	0	0	188,299544	0	0	0	231,6489538	Food_source	NA
08/08/2018	NA	NA	AfH	8	27,90228771	29,34005974	0	0	0	0	0	0	0	57,24234744	Food_source	NA
24/02/2019	NA	NA	VsN	1	0	382,9137798	0	0	0	0	0	0	0	382,9137798	Food_source	NA
24/02/2019	NA	NA	VsN	2	333,6857822	207,6551539	268,103647	0	0	0	0	0	0	809,4445831	Food_source	NA
28/02/2019	NA	NA	VsN	3	175,7801403	145,6976613	448,7641188	0	0	0	0	0	0	770,2419204	Food_source	NA
28/02/2019	NA	NA	VsN	4	157,4100775	133,7050494	398,2481134	0	0	0	0	0	0	689,3632403	Food_source	NA
04/03/2019	NA	NA	VsN	5	105,034038	95,4466229	313,4954975	0	0	0	0	0	0	513,9761584	Food_source	NA
04/03/2019	NA	NA	VsN	6	159,8964441	108,4971514	418,4877697	0	0	0	0	0	0	686,8813652	Food_source	NA
04/03/2019	NA	NA	VsN	7	191,5613058	171,9548044	460,4937479	0	0	0	0	0	0	824,0098581	Food_source	NA
04/03/2019	NA	NA	VsN	8	244,005699	205,3051916	769,4394794	0	0	0	0	0	0	1218,75037	Food_source	NA
06/03/2019	NA	NA	VsN	9	237,8282314	158,0804884	881,8534628	0	0	0	0	0	0	1277,762183	Food_source	NA
06/03/2019	NA	NA	VsN	10	417,0004251	256,1892457	1233,077252	0	0	0	0	0	0	1906,266922	Food_source	NA
07/03/2019	NA	NA	VsN	11	235,0257288	199,3739215	627,0363414	0	0	0	0	0	0	1061,435992	Food_source	NA
07/03/2019	NA	NA	VsN	12	256,0872193	181,1031816	683,8403954	0	0	0	0	0	0	1121,030796	Food_source	NA
